Name,Website,Phone,WhatsApp,Address,Map,Description,Category,Images
سكونتو,,0101-4510-363,,", ., مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%83%D9%88%D9%86%D8%AA%D9%88/508563?position=311&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سلمى سرى ميكب ارتيست,,0109-0874-999,,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%84%D9%85%D9%89-%D8%B3%D8%B1%D9%89-%D9%85%D9%8A%D9%83%D8%A8-%D8%A7%D8%B1%D8%AA%D9%8A%D8%B3%D8%AA/614804?position=312&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سمارت شوب,https://smart-shop92.almatjar.store/ar,"0100-1108-405
0111-9654-605",,", ., السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%85%D8%A7%D8%B1%D8%AA-%D8%B4%D9%88%D8%A8/671192?position=313&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سمرة ميديا,http://www.samramedia.com/,"15458
0120-4857-433
0127-5178-781
0155-1566-149",https://web.whatsapp.com/send?phone=+201095115150,", ., الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%85%D8%B1%D8%A9-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7/649953?position=314&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سنترو سوفت وير,,"0121-0765-555
0110-1600-920",,", ., المعادى الجديدة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%86%D8%AA%D8%B1%D9%88-%D8%B3%D9%88%D9%81%D8%AA-%D9%88%D9%8A%D8%B1/568641?position=315&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سو بريتى لمستحضرات التجميل,,0115-7764-398,,", ., حدائق الاهرام, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88-%D8%A8%D8%B1%D9%8A%D8%AA%D9%89-%D9%84%D9%85%D8%B3%D8%AA%D8%AD%D8%B6%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84/671108?position=316&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوبر امريكان شو,,0109-6413-851,,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D8%A8%D8%B1-%D8%A7%D9%85%D8%B1%D9%8A%D9%83%D8%A7%D9%86-%D8%B4%D9%88/537392?position=317&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوبر اون لاين اكاديمى,https://www.soa-eg.com/,"02-3771-7391
0101-8121-966",https://web.whatsapp.com/send?phone=+201227292808,", خدمة اونلاين, سموحة, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D8%A8%D8%B1-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86-%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%89/674987?position=318&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوبر ديلى,http://www.superdelionline.com/,0102-5394-093,https://web.whatsapp.com/send?phone=+201101600920,", اونلاين سوبر ماركت, وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D8%A8%D8%B1-%D8%AF%D9%8A%D9%84%D9%89/625013?position=319&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوشى هاوس,,0100-0195-188,,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D8%B4%D9%89-%D9%87%D8%A7%D9%88%D8%B3/468358?position=320&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوق العتبة,https://www.souqataba.com/,0102-6011-268,,"11517 ميدان عبده باشا, الوايلى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D8%B9%D8%AA%D8%A8%D8%A9/685821?position=321&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوق المجد الطبى,,0101-8412-481,https://web.whatsapp.com/send?phone=+201018121966,", ., فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D9%85%D8%AC%D8%AF-%D8%A7%D9%84%D8%B7%D8%A8%D9%89/654071?position=322&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوق اون لاين,https://souqonline.catalog.to/,0101-1501-374,https://web.whatsapp.com/send?phone=+201025394093,", ., المهندسين, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%82-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/670035?position=323&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سوق شرم,https://souqsharm.com/,"0114-9582-806
0103-3778-500",,", ., هضبة ام السيد, شرم الشيخ.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%82-%D8%B4%D8%B1%D9%85/667722?position=324&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سويت اند ساور,,0109-0879-979,https://web.whatsapp.com/send?phone=+201026011268,", ., المنصورة, الدقهلية.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%8A%D8%AA-%D8%A7%D9%86%D8%AF-%D8%B3%D8%A7%D9%88%D8%B1/669397?position=325&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سويت فانيلا,,0122-4301-628,,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%8A%D8%AA-%D9%81%D8%A7%D9%86%D9%8A%D9%84%D8%A7/628325?position=326&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سويت هب,,0115-7377-373,,", ., القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%8A%D8%AA-%D9%87%D8%A8/651614?position=327&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سى محشى,https://cmahshy.com/,"0111-3437-955
0102-0904-517",https://web.whatsapp.com/send?phone=+201033778500,", ., مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%89-%D9%85%D8%AD%D8%B4%D9%89/668733?position=328&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سيرفيسكو,,0109-9151-662,,", ., سقالة, الغردقة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D8%B1%D9%81%D9%8A%D8%B3%D9%83%D9%88/680033?position=329&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سيرينتى ايجيبت,,"0101-0919-082
0101-0911-556",https://web.whatsapp.com/send?phone=+201224301628,", ., محرم بك, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D8%B1%D9%8A%D9%86%D8%AA%D9%89-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA/577099?position=330&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سيلفرانو ستور,,"0103-0474-409
0111-1517-415",,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D9%84%D9%81%D8%B1%D8%A7%D9%86%D9%88-%D8%B3%D8%AA%D9%88%D8%B1/502967?position=331&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سينامون وشيكولاتة,,"0122-9052-784
0109-9625-613",,", ., المنيل, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D9%86%D8%A7%D9%85%D9%88%D9%86-%D9%88%D8%B4%D9%8A%D9%83%D9%88%D9%84%D8%A7%D8%AA%D8%A9/635886?position=332&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
سيو ستارز,http://www.seo-stars.com/,"0114-5309-560
0111-9919-989",https://web.whatsapp.com/send?phone=+201099151662,", ., مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D9%88-%D8%B3%D8%AA%D8%A7%D8%B1%D8%B2/564083?position=333&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شادر السمك,,"03-5869-406
0102-1252-860",,", ., سيدى جابر, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B4%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%B3%D9%85%D9%83/622648?position=334&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شانكى,,0155-5710-052,https://web.whatsapp.com/send?phone=+201111517415,", ., الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D8%A7%D9%86%D9%83%D9%89/651577?position=335&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شبابيك ستوديوز,,0109-5870-055,https://web.whatsapp.com/send?phone=+201099625613,", ., مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D8%A8%D8%A7%D8%A8%D9%8A%D9%83-%D8%B3%D8%AA%D9%88%D8%AF%D9%8A%D9%88%D8%B2/546328?position=336&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شراء لمستلزمات المناسبات,https://shra2.com/,"0100-4536-664
0100-0781-897",,", ., السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D8%B1%D8%A7%D8%A1-%D9%84%D9%85%D8%B3%D8%AA%D9%84%D8%B2%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA/670413?position=337&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شهرزاد,,0101-7425-191,,", ., سيدى جابر, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%87%D8%B1%D8%B2%D8%A7%D8%AF/598150?position=338&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شوبينج اونلاين,,0100-6699-607,,", ., سموحة, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%88%D8%A8%D9%8A%D9%86%D8%AC-%D8%A7%D9%88%D9%86%D9%84%D8%A7%D9%8A%D9%86/670098?position=339&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شوكولاتى,,0100-6664-818,,", ., مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%88%D9%83%D9%88%D9%84%D8%A7%D8%AA%D9%89/650393?position=340&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شى رولا,,0101-5000-657,https://web.whatsapp.com/send?phone=+201004536664,", ., الشيخ زايد, السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%89-%D8%B1%D9%88%D9%84%D8%A7/656247?position=341&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شياكة سكارف,,0100-0551-606,https://web.whatsapp.com/send?phone=+201017425191,", اونلاين ستور, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%8A%D8%A7%D9%83%D8%A9-%D8%B3%D9%83%D8%A7%D8%B1%D9%81/669566?position=342&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شيرى بون سويتس,,16066,,", ., زهراء مدينة نصر, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%8A%D8%B1%D9%89-%D8%A8%D9%88%D9%86-%D8%B3%D9%88%D9%8A%D8%AA%D8%B3/614794?position=343&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شيشة شوب ايجيبت,,0111-7917-100,https://web.whatsapp.com/send?phone=+201006664818,", ., مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%8A%D8%B4%D8%A9-%D8%B4%D9%88%D8%A8-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA/600706?position=344&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
شيك الوور,,0120-8055-910,https://web.whatsapp.com/send?phone=+201015000657,", ., القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%8A%D9%83-%D8%A7%D9%84%D9%88%D9%88%D8%B1/544091?position=345&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
صبرة كونفينيس ستور,http://www.sabraconveniencestore.hexat.com/,"0111-9495-252
0101-8381-381
0111-4995-252",https://web.whatsapp.com/send?phone=+201000551606,", ., الزمالك, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D8%A8%D8%B1%D8%A9-%D9%83%D9%88%D9%86%D9%81%D9%8A%D9%86%D9%8A%D8%B3-%D8%B3%D8%AA%D9%88%D8%B1/670170?position=346&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
صحتك,,15442,,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D8%AD%D8%AA%D9%83/671285?position=347&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
صراط,http://www.serathome.com/,0109-0033-255,,", ., مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D8%B1%D8%A7%D8%B7/456181?position=348&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
صن ريلم,https://sunrealmegypt.com/,"0102-7863-330
0111-1887-413",,", ., سموحة, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%86-%D8%B1%D9%8A%D9%84%D9%85/630520?position=349&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
صنى فلاور للرحلات,,0112-3430-057,,", ., سقالة, الغردقة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%86%D9%89-%D9%81%D9%84%D8%A7%D9%88%D8%B1-%D9%84%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA/656973?position=350&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
صيدلية فيزيتا,https://pharmacy.vezeeta.com/,16456,,", صيدليات اونلاين, وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9-%D9%81%D9%8A%D8%B2%D9%8A%D8%AA%D8%A7/654371?position=351&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
ضحى محبوب,,"0111-9492-263
0114-5517-400
0102-3466-174",,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B6%D8%AD%D9%89-%D9%85%D8%AD%D8%A8%D9%88%D8%A8/573064?position=352&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
طارق ابراهيم فوتوغرافي,,"0102-7784-699
0106-5113-334",https://web.whatsapp.com/send?phone=+201027863330,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B7%D8%A7%D8%B1%D9%82-%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D9%81%D9%88%D8%AA%D9%88%D8%BA%D8%B1%D8%A7%D9%81%D9%8A/631463?position=353&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
طبلية الرضا,,0101-8823-777,,", ., مدينتى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B7%D8%A8%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D8%B6%D8%A7/582141?position=354&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
طبيب نت,http://www.tabeebnet.com/,0115-9499-846,,", ., مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B7%D8%A8%D9%8A%D8%A8-%D9%86%D8%AA/598364?position=355&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
طيبة لنقل الاثاث,https://teba400.wordpress.com/,0120-0441-192,https://web.whatsapp.com/send?phone=+201023466174,", ., القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B7%D9%8A%D8%A8%D8%A9-%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB/681895?position=356&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
عارف فاشون,,0109-9123-655,https://web.whatsapp.com/send?phone=+201065113334,", ., حدائق الاهرام, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A7%D8%B1%D9%81-%D9%81%D8%A7%D8%B4%D9%88%D9%86/638356?position=357&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
عالفرازة,http://www.3lfraza.com/,0100-2774-037,https://web.whatsapp.com/send?phone=+201018823777,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A7%D9%84%D9%81%D8%B1%D8%A7%D8%B2%D8%A9/520707?position=358&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
عالم المفروشات,,0100-1918-549,,"., حلوان, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A7%D9%84%D9%85-%D8%A7%D9%84%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A7%D8%AA/657324?position=359&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
عالم الهدايا,,0155-5188-805,https://web.whatsapp.com/send?phone=+201200441192,", ., قلعة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A7%D9%84%D9%85-%D8%A7%D9%84%D9%87%D8%AF%D8%A7%D9%8A%D8%A7/514558?position=360&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
عالم زبيبا,,0127-0361-646,https://web.whatsapp.com/send?phone=+201099123655,", ., جاردن سيتى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A7%D9%84%D9%85-%D8%B2%D8%A8%D9%8A%D8%A8%D8%A7/551618?position=361&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
عبد العظيم كمال ديزاينز,,0115-5322-525,,", ., ايتاى البارود, البحيرة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B9%D8%B8%D9%8A%D9%85-%D9%83%D9%85%D8%A7%D9%84-%D8%AF%D9%8A%D8%B2%D8%A7%D9%8A%D9%86%D8%B2/681127?position=362&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
